date,latitude,longitude,country,state,state_code,english_term,swedish_term,search_term_display,English Search Count,Swedish search Count,location,geo_code,year,language_code
3/31/2024,58.4108,15.6214,Sweden,Östergötland,E,Cleaning Fish,rensa fisk,Cleaning Fish,0,0,Linköping,SE-E,2024,bilingual
4/7/2024,58.4108,15.6214,Sweden,Östergötland,E,Cleaning Fish,rensa fisk,Cleaning Fish,0,0,Linköping,SE-E,2024,bilingual
4/14/2024,58.4108,15.6214,Sweden,Östergötland,E,Cleaning Fish,rensa fisk,Cleaning Fish,0,0,Linköping,SE-E,2024,bilingual
4/21/2024,58.4108,15.6214,Sweden,Östergötland,E,Cleaning Fish,rensa fisk,Cleaning Fish,0,0,Linköping,SE-E,2024,bilingual
4/28/2024,58.4108,15.6214,Sweden,Östergötland,E,Cleaning Fish,rensa fisk,Cleaning Fish,0,0,Linköping,SE-E,2024,bilingual
5/5/2024,58.4108,15.6214,Sweden,Östergötland,E,Cleaning Fish,rensa fisk,Cleaning Fish,0,0,Linköping,SE-E,2024,bilingual
5/12/2024,58.4108,15.6214,Sweden,Östergötland,E,Cleaning Fish,rensa fisk,Cleaning Fish,0,0,Linköping,SE-E,2024,bilingual
5/19/2024,58.4108,15.6214,Sweden,Östergötland,E,Cleaning Fish,rensa fisk,Cleaning Fish,0,0,Linköping,SE-E,2024,bilingual
5/26/2024,58.4108,15.6214,Sweden,Östergötland,E,Cleaning Fish,rensa fisk,Cleaning Fish,0,0,Linköping,SE-E,2024,bilingual
6/2/2024,58.4108,15.6214,Sweden,Östergötland,E,Cleaning Fish,rensa fisk,Cleaning Fish,100,0,Linköping,SE-E,2024,bilingual
6/9/2024,58.4108,15.6214,Sweden,Östergötland,E,Cleaning Fish,rensa fisk,Cleaning Fish,0,0,Linköping,SE-E,2024,bilingual
6/16/2024,58.4108,15.6214,Sweden,Östergötland,E,Cleaning Fish,rensa fisk,Cleaning Fish,0,0,Linköping,SE-E,2024,bilingual
6/23/2024,58.4108,15.6214,Sweden,Östergötland,E,Cleaning Fish,rensa fisk,Cleaning Fish,0,0,Linköping,SE-E,2024,bilingual
6/30/2024,58.4108,15.6214,Sweden,Östergötland,E,Cleaning Fish,rensa fisk,Cleaning Fish,0,0,Linköping,SE-E,2024,bilingual
7/7/2024,58.4108,15.6214,Sweden,Östergötland,E,Cleaning Fish,rensa fisk,Cleaning Fish,0,0,Linköping,SE-E,2024,bilingual
7/14/2024,58.4108,15.6214,Sweden,Östergötland,E,Cleaning Fish,rensa fisk,Cleaning Fish,0,0,Linköping,SE-E,2024,bilingual
7/21/2024,58.4108,15.6214,Sweden,Östergötland,E,Cleaning Fish,rensa fisk,Cleaning Fish,0,0,Linköping,SE-E,2024,bilingual
7/28/2024,58.4108,15.6214,Sweden,Östergötland,E,Cleaning Fish,rensa fisk,Cleaning Fish,0,0,Linköping,SE-E,2024,bilingual
8/4/2024,58.4108,15.6214,Sweden,Östergötland,E,Cleaning Fish,rensa fisk,Cleaning Fish,0,0,Linköping,SE-E,2024,bilingual
8/11/2024,58.4108,15.6214,Sweden,Östergötland,E,Cleaning Fish,rensa fisk,Cleaning Fish,0,0,Linköping,SE-E,2024,bilingual
8/18/2024,58.4108,15.6214,Sweden,Östergötland,E,Cleaning Fish,rensa fisk,Cleaning Fish,0,0,Linköping,SE-E,2024,bilingual
8/25/2024,58.4108,15.6214,Sweden,Östergötland,E,Cleaning Fish,rensa fisk,Cleaning Fish,0,0,Linköping,SE-E,2024,bilingual
9/1/2024,58.4108,15.6214,Sweden,Östergötland,E,Cleaning Fish,rensa fisk,Cleaning Fish,0,0,Linköping,SE-E,2024,bilingual
9/8/2024,58.4108,15.6214,Sweden,Östergötland,E,Cleaning Fish,rensa fisk,Cleaning Fish,0,0,Linköping,SE-E,2024,bilingual
9/15/2024,58.4108,15.6214,Sweden,Östergötland,E,Cleaning Fish,rensa fisk,Cleaning Fish,0,0,Linköping,SE-E,2024,bilingual
9/22/2024,58.4108,15.6214,Sweden,Östergötland,E,Cleaning Fish,rensa fisk,Cleaning Fish,0,0,Linköping,SE-E,2024,bilingual
9/29/2024,58.4108,15.6214,Sweden,Östergötland,E,Cleaning Fish,rensa fisk,Cleaning Fish,0,0,Linköping,SE-E,2024,bilingual
10/6/2024,58.4108,15.6214,Sweden,Östergötland,E,Cleaning Fish,rensa fisk,Cleaning Fish,0,0,Linköping,SE-E,2024,bilingual
10/13/2024,58.4108,15.6214,Sweden,Östergötland,E,Cleaning Fish,rensa fisk,Cleaning Fish,0,0,Linköping,SE-E,2024,bilingual
10/20/2024,58.4108,15.6214,Sweden,Östergötland,E,Cleaning Fish,rensa fisk,Cleaning Fish,0,0,Linköping,SE-E,2024,bilingual
10/27/2024,58.4108,15.6214,Sweden,Östergötland,E,Cleaning Fish,rensa fisk,Cleaning Fish,0,0,Linköping,SE-E,2024,bilingual
11/3/2024,58.4108,15.6214,Sweden,Östergötland,E,Cleaning Fish,rensa fisk,Cleaning Fish,0,0,Linköping,SE-E,2024,bilingual
11/10/2024,58.4108,15.6214,Sweden,Östergötland,E,Cleaning Fish,rensa fisk,Cleaning Fish,0,0,Linköping,SE-E,2024,bilingual
11/17/2024,58.4108,15.6214,Sweden,Östergötland,E,Cleaning Fish,rensa fisk,Cleaning Fish,0,0,Linköping,SE-E,2024,bilingual
11/24/2024,58.4108,15.6214,Sweden,Östergötland,E,Cleaning Fish,rensa fisk,Cleaning Fish,0,0,Linköping,SE-E,2024,bilingual
12/1/2024,58.4108,15.6214,Sweden,Östergötland,E,Cleaning Fish,rensa fisk,Cleaning Fish,0,0,Linköping,SE-E,2024,bilingual
12/8/2024,58.4108,15.6214,Sweden,Östergötland,E,Cleaning Fish,rensa fisk,Cleaning Fish,0,0,Linköping,SE-E,2024,bilingual
12/15/2024,58.4108,15.6214,Sweden,Östergötland,E,Cleaning Fish,rensa fisk,Cleaning Fish,0,0,Linköping,SE-E,2024,bilingual
12/22/2024,58.4108,15.6214,Sweden,Östergötland,E,Cleaning Fish,rensa fisk,Cleaning Fish,0,0,Linköping,SE-E,2024,bilingual
12/29/2024,58.4108,15.6214,Sweden,Östergötland,E,Cleaning Fish,rensa fisk,Cleaning Fish,0,0,Linköping,SE-E,2024,bilingual
12/31/2023,58.4108,15.6214,Sweden,Östergötland,E,Cooking Fish,laga fisk,Cooking Fish,0,0,Linköping,SE-E,2024,bilingual
1/7/2024,58.4108,15.6214,Sweden,Östergötland,E,Cooking Fish,laga fisk,Cooking Fish,0,0,Linköping,SE-E,2024,bilingual
1/14/2024,58.4108,15.6214,Sweden,Östergötland,E,Cooking Fish,laga fisk,Cooking Fish,0,100,Linköping,SE-E,2024,bilingual
1/21/2024,58.4108,15.6214,Sweden,Östergötland,E,Cooking Fish,laga fisk,Cooking Fish,0,0,Linköping,SE-E,2024,bilingual
1/28/2024,58.4108,15.6214,Sweden,Östergötland,E,Cooking Fish,laga fisk,Cooking Fish,0,0,Linköping,SE-E,2024,bilingual
2/4/2024,58.4108,15.6214,Sweden,Östergötland,E,Cooking Fish,laga fisk,Cooking Fish,0,0,Linköping,SE-E,2024,bilingual
2/11/2024,58.4108,15.6214,Sweden,Östergötland,E,Cooking Fish,laga fisk,Cooking Fish,0,0,Linköping,SE-E,2024,bilingual
2/18/2024,58.4108,15.6214,Sweden,Östergötland,E,Cooking Fish,laga fisk,Cooking Fish,0,0,Linköping,SE-E,2024,bilingual
2/25/2024,58.4108,15.6214,Sweden,Östergötland,E,Cooking Fish,laga fisk,Cooking Fish,0,0,Linköping,SE-E,2024,bilingual
3/3/2024,58.4108,15.6214,Sweden,Östergötland,E,Cooking Fish,laga fisk,Cooking Fish,0,0,Linköping,SE-E,2024,bilingual
3/10/2024,58.4108,15.6214,Sweden,Östergötland,E,Cooking Fish,laga fisk,Cooking Fish,0,0,Linköping,SE-E,2024,bilingual
3/17/2024,58.4108,15.6214,Sweden,Östergötland,E,Cooking Fish,laga fisk,Cooking Fish,0,0,Linköping,SE-E,2024,bilingual
3/24/2024,58.4108,15.6214,Sweden,Östergötland,E,Cooking Fish,laga fisk,Cooking Fish,0,0,Linköping,SE-E,2024,bilingual
3/31/2024,58.4108,15.6214,Sweden,Östergötland,E,Cooking Fish,laga fisk,Cooking Fish,0,0,Linköping,SE-E,2024,bilingual
4/7/2024,58.4108,15.6214,Sweden,Östergötland,E,Cooking Fish,laga fisk,Cooking Fish,0,0,Linköping,SE-E,2024,bilingual
4/14/2024,58.4108,15.6214,Sweden,Östergötland,E,Cooking Fish,laga fisk,Cooking Fish,0,0,Linköping,SE-E,2024,bilingual
4/21/2024,58.4108,15.6214,Sweden,Östergötland,E,Cooking Fish,laga fisk,Cooking Fish,0,0,Linköping,SE-E,2024,bilingual
4/28/2024,58.4108,15.6214,Sweden,Östergötland,E,Cooking Fish,laga fisk,Cooking Fish,0,0,Linköping,SE-E,2024,bilingual
5/5/2024,58.4108,15.6214,Sweden,Östergötland,E,Cooking Fish,laga fisk,Cooking Fish,0,0,Linköping,SE-E,2024,bilingual
5/12/2024,58.4108,15.6214,Sweden,Östergötland,E,Cooking Fish,laga fisk,Cooking Fish,0,0,Linköping,SE-E,2024,bilingual
5/19/2024,58.4108,15.6214,Sweden,Östergötland,E,Cooking Fish,laga fisk,Cooking Fish,0,0,Linköping,SE-E,2024,bilingual
5/26/2024,58.4108,15.6214,Sweden,Östergötland,E,Cooking Fish,laga fisk,Cooking Fish,0,0,Linköping,SE-E,2024,bilingual
6/2/2024,58.4108,15.6214,Sweden,Östergötland,E,Cooking Fish,laga fisk,Cooking Fish,0,0,Linköping,SE-E,2024,bilingual
6/9/2024,58.4108,15.6214,Sweden,Östergötland,E,Cooking Fish,laga fisk,Cooking Fish,0,0,Linköping,SE-E,2024,bilingual
6/16/2024,58.4108,15.6214,Sweden,Östergötland,E,Cooking Fish,laga fisk,Cooking Fish,0,0,Linköping,SE-E,2024,bilingual
6/23/2024,58.4108,15.6214,Sweden,Östergötland,E,Cooking Fish,laga fisk,Cooking Fish,0,0,Linköping,SE-E,2024,bilingual
6/30/2024,58.4108,15.6214,Sweden,Östergötland,E,Cooking Fish,laga fisk,Cooking Fish,0,0,Linköping,SE-E,2024,bilingual
7/7/2024,58.4108,15.6214,Sweden,Östergötland,E,Cooking Fish,laga fisk,Cooking Fish,0,0,Linköping,SE-E,2024,bilingual
7/14/2024,58.4108,15.6214,Sweden,Östergötland,E,Cooking Fish,laga fisk,Cooking Fish,0,0,Linköping,SE-E,2024,bilingual
7/21/2024,58.4108,15.6214,Sweden,Östergötland,E,Cooking Fish,laga fisk,Cooking Fish,0,0,Linköping,SE-E,2024,bilingual
7/28/2024,58.4108,15.6214,Sweden,Östergötland,E,Cooking Fish,laga fisk,Cooking Fish,0,0,Linköping,SE-E,2024,bilingual
8/4/2024,58.4108,15.6214,Sweden,Östergötland,E,Cooking Fish,laga fisk,Cooking Fish,0,0,Linköping,SE-E,2024,bilingual
8/11/2024,58.4108,15.6214,Sweden,Östergötland,E,Cooking Fish,laga fisk,Cooking Fish,0,0,Linköping,SE-E,2024,bilingual
8/18/2024,58.4108,15.6214,Sweden,Östergötland,E,Cooking Fish,laga fisk,Cooking Fish,0,0,Linköping,SE-E,2024,bilingual
8/25/2024,58.4108,15.6214,Sweden,Östergötland,E,Cooking Fish,laga fisk,Cooking Fish,0,0,Linköping,SE-E,2024,bilingual
9/1/2024,58.4108,15.6214,Sweden,Östergötland,E,Cooking Fish,laga fisk,Cooking Fish,0,0,Linköping,SE-E,2024,bilingual
9/8/2024,58.4108,15.6214,Sweden,Östergötland,E,Cooking Fish,laga fisk,Cooking Fish,0,0,Linköping,SE-E,2024,bilingual
9/15/2024,58.4108,15.6214,Sweden,Östergötland,E,Cooking Fish,laga fisk,Cooking Fish,0,0,Linköping,SE-E,2024,bilingual
9/22/2024,58.4108,15.6214,Sweden,Östergötland,E,Cooking Fish,laga fisk,Cooking Fish,0,0,Linköping,SE-E,2024,bilingual
9/29/2024,58.4108,15.6214,Sweden,Östergötland,E,Cooking Fish,laga fisk,Cooking Fish,0,0,Linköping,SE-E,2024,bilingual
10/6/2024,58.4108,15.6214,Sweden,Östergötland,E,Cooking Fish,laga fisk,Cooking Fish,0,0,Linköping,SE-E,2024,bilingual
10/13/2024,58.4108,15.6214,Sweden,Östergötland,E,Cooking Fish,laga fisk,Cooking Fish,0,0,Linköping,SE-E,2024,bilingual
10/20/2024,58.4108,15.6214,Sweden,Östergötland,E,Cooking Fish,laga fisk,Cooking Fish,0,0,Linköping,SE-E,2024,bilingual
10/27/2024,58.4108,15.6214,Sweden,Östergötland,E,Cooking Fish,laga fisk,Cooking Fish,0,0,Linköping,SE-E,2024,bilingual
11/3/2024,58.4108,15.6214,Sweden,Östergötland,E,Cooking Fish,laga fisk,Cooking Fish,0,0,Linköping,SE-E,2024,bilingual
11/10/2024,58.4108,15.6214,Sweden,Östergötland,E,Cooking Fish,laga fisk,Cooking Fish,0,0,Linköping,SE-E,2024,bilingual
11/17/2024,58.4108,15.6214,Sweden,Östergötland,E,Cooking Fish,laga fisk,Cooking Fish,0,0,Linköping,SE-E,2024,bilingual
11/24/2024,58.4108,15.6214,Sweden,Östergötland,E,Cooking Fish,laga fisk,Cooking Fish,0,0,Linköping,SE-E,2024,bilingual
12/1/2024,58.4108,15.6214,Sweden,Östergötland,E,Cooking Fish,laga fisk,Cooking Fish,0,0,Linköping,SE-E,2024,bilingual
12/8/2024,58.4108,15.6214,Sweden,Östergötland,E,Cooking Fish,laga fisk,Cooking Fish,0,0,Linköping,SE-E,2024,bilingual
12/15/2024,58.4108,15.6214,Sweden,Östergötland,E,Cooking Fish,laga fisk,Cooking Fish,0,0,Linköping,SE-E,2024,bilingual
12/22/2024,58.4108,15.6214,Sweden,Östergötland,E,Cooking Fish,laga fisk,Cooking Fish,0,0,Linköping,SE-E,2024,bilingual
12/29/2024,58.4108,15.6214,Sweden,Östergötland,E,Cooking Fish,laga fisk,Cooking Fish,0,0,Linköping,SE-E,2024,bilingual
12/31/2023,58.4108,15.6214,Sweden,Östergötland,E,Fishing,fiske,Fishing,0,17,Linköping,SE-E,2024,bilingual
1/7/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing,fiske,Fishing,17,15,Linköping,SE-E,2024,bilingual
1/14/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing,fiske,Fishing,18,20,Linköping,SE-E,2024,bilingual
1/21/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing,fiske,Fishing,0,0,Linköping,SE-E,2024,bilingual
1/28/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing,fiske,Fishing,0,28,Linköping,SE-E,2024,bilingual
2/4/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing,fiske,Fishing,0,0,Linköping,SE-E,2024,bilingual
2/11/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing,fiske,Fishing,0,0,Linköping,SE-E,2024,bilingual
2/18/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing,fiske,Fishing,0,16,Linköping,SE-E,2024,bilingual
2/25/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing,fiske,Fishing,20,0,Linköping,SE-E,2024,bilingual
3/3/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing,fiske,Fishing,0,0,Linköping,SE-E,2024,bilingual
3/10/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing,fiske,Fishing,0,19,Linköping,SE-E,2024,bilingual
3/17/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing,fiske,Fishing,19,22,Linköping,SE-E,2024,bilingual
3/24/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing,fiske,Fishing,0,17,Linköping,SE-E,2024,bilingual
3/31/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing,fiske,Fishing,0,15,Linköping,SE-E,2024,bilingual
4/7/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing,fiske,Fishing,0,20,Linköping,SE-E,2024,bilingual
4/14/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing,fiske,Fishing,18,27,Linköping,SE-E,2024,bilingual
4/21/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing,fiske,Fishing,15,25,Linköping,SE-E,2024,bilingual
4/28/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing,fiske,Fishing,16,27,Linköping,SE-E,2024,bilingual
5/5/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing,fiske,Fishing,22,28,Linköping,SE-E,2024,bilingual
5/12/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing,fiske,Fishing,0,34,Linköping,SE-E,2024,bilingual
5/19/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing,fiske,Fishing,19,30,Linköping,SE-E,2024,bilingual
5/26/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing,fiske,Fishing,0,32,Linköping,SE-E,2024,bilingual
6/2/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing,fiske,Fishing,15,45,Linköping,SE-E,2024,bilingual
6/9/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing,fiske,Fishing,18,40,Linköping,SE-E,2024,bilingual
6/16/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing,fiske,Fishing,0,48,Linköping,SE-E,2024,bilingual
6/23/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing,fiske,Fishing,24,57,Linköping,SE-E,2024,bilingual
6/30/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing,fiske,Fishing,23,58,Linköping,SE-E,2024,bilingual
7/7/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing,fiske,Fishing,19,78,Linköping,SE-E,2024,bilingual
7/14/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing,fiske,Fishing,23,60,Linköping,SE-E,2024,bilingual
7/21/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing,fiske,Fishing,25,100,Linköping,SE-E,2024,bilingual
7/28/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing,fiske,Fishing,24,63,Linköping,SE-E,2024,bilingual
8/4/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing,fiske,Fishing,35,60,Linköping,SE-E,2024,bilingual
8/11/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing,fiske,Fishing,0,39,Linköping,SE-E,2024,bilingual
8/18/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing,fiske,Fishing,20,42,Linköping,SE-E,2024,bilingual
8/25/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing,fiske,Fishing,20,36,Linköping,SE-E,2024,bilingual
9/1/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing,fiske,Fishing,0,39,Linköping,SE-E,2024,bilingual
9/8/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing,fiske,Fishing,16,25,Linköping,SE-E,2024,bilingual
9/15/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing,fiske,Fishing,21,28,Linköping,SE-E,2024,bilingual
9/22/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing,fiske,Fishing,18,31,Linköping,SE-E,2024,bilingual
9/29/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing,fiske,Fishing,0,27,Linköping,SE-E,2024,bilingual
10/6/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing,fiske,Fishing,18,29,Linköping,SE-E,2024,bilingual
10/13/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing,fiske,Fishing,0,20,Linköping,SE-E,2024,bilingual
10/20/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing,fiske,Fishing,0,26,Linköping,SE-E,2024,bilingual
10/27/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing,fiske,Fishing,0,33,Linköping,SE-E,2024,bilingual
11/3/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing,fiske,Fishing,0,21,Linköping,SE-E,2024,bilingual
11/10/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing,fiske,Fishing,0,19,Linköping,SE-E,2024,bilingual
11/17/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing,fiske,Fishing,0,0,Linköping,SE-E,2024,bilingual
11/24/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing,fiske,Fishing,0,18,Linköping,SE-E,2024,bilingual
12/1/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing,fiske,Fishing,0,0,Linköping,SE-E,2024,bilingual
12/8/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing,fiske,Fishing,0,0,Linköping,SE-E,2024,bilingual
12/15/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing,fiske,Fishing,0,20,Linköping,SE-E,2024,bilingual
12/22/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing,fiske,Fishing,0,32,Linköping,SE-E,2024,bilingual
12/29/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing,fiske,Fishing,28,0,Linköping,SE-E,2024,bilingual
12/31/2023,58.4108,15.6214,Sweden,Östergötland,E,Fishing Bait,fiskebete,Fishing Bait,0,0,Linköping,SE-E,2024,bilingual
1/7/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing Bait,fiskebete,Fishing Bait,0,0,Linköping,SE-E,2024,bilingual
1/14/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing Bait,fiskebete,Fishing Bait,0,0,Linköping,SE-E,2024,bilingual
1/21/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing Bait,fiskebete,Fishing Bait,0,0,Linköping,SE-E,2024,bilingual
1/28/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing Bait,fiskebete,Fishing Bait,0,0,Linköping,SE-E,2024,bilingual
2/4/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing Bait,fiskebete,Fishing Bait,0,0,Linköping,SE-E,2024,bilingual
2/11/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing Bait,fiskebete,Fishing Bait,0,0,Linköping,SE-E,2024,bilingual
2/18/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing Bait,fiskebete,Fishing Bait,0,0,Linköping,SE-E,2024,bilingual
2/25/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing Bait,fiskebete,Fishing Bait,0,0,Linköping,SE-E,2024,bilingual
3/3/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing Bait,fiskebete,Fishing Bait,0,0,Linköping,SE-E,2024,bilingual
3/10/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing Bait,fiskebete,Fishing Bait,0,0,Linköping,SE-E,2024,bilingual
3/17/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing Bait,fiskebete,Fishing Bait,0,0,Linköping,SE-E,2024,bilingual
3/24/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing Bait,fiskebete,Fishing Bait,0,0,Linköping,SE-E,2024,bilingual
3/31/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing Bait,fiskebete,Fishing Bait,0,0,Linköping,SE-E,2024,bilingual
4/7/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing Bait,fiskebete,Fishing Bait,0,0,Linköping,SE-E,2024,bilingual
4/14/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing Bait,fiskebete,Fishing Bait,0,0,Linköping,SE-E,2024,bilingual
4/21/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing Bait,fiskebete,Fishing Bait,0,0,Linköping,SE-E,2024,bilingual
4/28/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing Bait,fiskebete,Fishing Bait,100,0,Linköping,SE-E,2024,bilingual
5/5/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing Bait,fiskebete,Fishing Bait,0,0,Linköping,SE-E,2024,bilingual
5/12/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing Bait,fiskebete,Fishing Bait,0,0,Linköping,SE-E,2024,bilingual
5/19/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing Bait,fiskebete,Fishing Bait,0,0,Linköping,SE-E,2024,bilingual
5/26/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing Bait,fiskebete,Fishing Bait,0,0,Linköping,SE-E,2024,bilingual
6/2/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing Bait,fiskebete,Fishing Bait,0,0,Linköping,SE-E,2024,bilingual
6/9/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing Bait,fiskebete,Fishing Bait,0,0,Linköping,SE-E,2024,bilingual
6/16/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing Bait,fiskebete,Fishing Bait,0,0,Linköping,SE-E,2024,bilingual
6/23/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing Bait,fiskebete,Fishing Bait,0,0,Linköping,SE-E,2024,bilingual
6/30/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing Bait,fiskebete,Fishing Bait,0,0,Linköping,SE-E,2024,bilingual
7/7/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing Bait,fiskebete,Fishing Bait,0,0,Linköping,SE-E,2024,bilingual
7/14/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing Bait,fiskebete,Fishing Bait,0,0,Linköping,SE-E,2024,bilingual
7/21/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing Bait,fiskebete,Fishing Bait,0,0,Linköping,SE-E,2024,bilingual
7/28/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing Bait,fiskebete,Fishing Bait,0,0,Linköping,SE-E,2024,bilingual
8/4/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing Bait,fiskebete,Fishing Bait,0,0,Linköping,SE-E,2024,bilingual
8/11/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing Bait,fiskebete,Fishing Bait,0,0,Linköping,SE-E,2024,bilingual
8/18/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing Bait,fiskebete,Fishing Bait,0,0,Linköping,SE-E,2024,bilingual
8/25/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing Bait,fiskebete,Fishing Bait,0,0,Linköping,SE-E,2024,bilingual
9/1/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing Bait,fiskebete,Fishing Bait,0,0,Linköping,SE-E,2024,bilingual
9/8/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing Bait,fiskebete,Fishing Bait,0,0,Linköping,SE-E,2024,bilingual
9/15/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing Bait,fiskebete,Fishing Bait,0,0,Linköping,SE-E,2024,bilingual
9/22/2024,58.4108,15.6214,Sweden,Östergötland,E,Fishing Bait,fiskebete,Fishing Bait,0,0,Linköping,SE-E,2024,bilingual
